0,1,date,place,accompanying text,link
-87.62213,41.88531,11/2/18,K-12,,blockclubchicago.org/2018/11/08/after-swastika-drawn-on-jewish-students-locker-lincoln-park-parents-come-together-we-are-living-in-very-strange-times/
-83.884804,36.032334,11/2/18,private property,,news3lv.com/news/local/nazi-graffiti-painted-on-vegas-womans-door
-115.10647,36.17372,11/2/18,public space,,katu.com/news/local/like-a-death-threat-local-rabbi-responds-to-hateful-graffiti-sprayed-on-street
-87.62213,41.88531,11/5/18,K-12,,www.pressconnects.com/story/news/local/2018/11/06/swastika-graffiti-found-and-near-binghamton-high-school/1900819002/
-115.10647,36.17372,11/5/18,K-12,,www.northjersey.com/story/news/bergen/river-vale/2018/11/07/swastikas-found-pascack-valley-high-school-nj/1910692002/
-123.326075,44.808768,11/6/18,K-12,,www.lohud.com/story/news/local/westchester/new-rochelle/2018/11/08/swastika-carved-new-rochelle-high-school-locker-room/1931853002/
-75.890685,42.165629,11/6/18,private property,,www.gjsentinel.com/news/western_colorado/swastika-offends-residents-of-fruita/article_58bd8552-e317-11e8-a781-10604b9f6eda.html
-74.048576,41.008367,11/6/18,public space,,www.stamfordadvocate.com/local/article/Stamford-Jewish-leaders-react-to-swastikas-drawn-13378703.php
-73.784858,40.91757,11/7/18,K-12,,www.denverpost.com/2018/11/09/swastika-graffiti-kent-denver-school/
-108.685164,39.149614,11/8/18,college,,www.knoxnews.com/story/news/local/2018/11/11/rock-university-tennessee-knoxville-defaced-swastikas-again/1970385002/
-73.536216,41.054082,11/8/18,college,,cornellsun.com/2018/11/20/three-swastikas-in-9-days-spate-of-anti-semitic-incidents-on-north-campus-stokes-fear/
-104.996553,39.760189,11/9/18,K-12,,www.chicagotribune.com/suburbs/river-forest/ct-rfl-trinity-swastika-tl-1122-story.html
-83.884804,36.032334,11/10/18,private property,,katu.com/news/local/hateful-graffiti-found-in-three-places-in-salem-police-say-one-case-is-hate-crime
-76.483999,42.402794,11/10/18,public space,,katu.com/news/local/hateful-graffiti-found-in-three-places-in-salem-police-say-one-case-is-hate-crime
-87.81395,41.89781,11/13/18,private property,,pix11.com/2016/11/16/nypd-investigating-swastikas-found-inside-state-senators-greenwich-village-apartment-building/
-123.003655,44.94878,11/13/18,college,,cornellsun.com/2018/11/20/three-swastikas-in-9-days-spate-of-anti-semitic-incidents-on-north-campus-stokes-fear/
-123.003655,44.94878,11/13/18,college,,www.baltimoresun.com/maryland/baltimore-county/bs-md-co-goucher-racist-graffiti-20181114-story.html
-74.018244,40.68863,11/13/18,college,,www.jns.org/painted-swastika-discovered-at-university-of-illinois-as-nazi-symbol-appears-on-campuses/
-76.483999,42.402794,11/14/18,college,,www.npr.org/2018/11/20/669321036/swastika-defaces-duke-university-mural-honoring-synagogue-shooting-victims
-76.623489,39.296536,11/14/18,college,,www.timesofisrael.com/three-swastikas-drawn-on-cornell-campus-over-9-day-span/
-88.244266,40.10789,11/16/18,public space,,www.eastidahonews.com/2018/11/swastikas-found-painted-on-trees-poles-at-idaho-falls-park/
-78.897944,35.99924,11/18/18,public space,,rapidcityjournal.com/news/local/woman-transforms-symbol-of-hate-into-positive-message/article_6bc87d30-13d5-5f56-8e0f-c318a7ac879b.html
-76.483999,42.402794,11/19/18,public transportation,,www.qchron.com/editions/central/swastikas-drawn-on-posters-at-station/article_b6d15638-2755-5aa1-86a9-63456730559c.html
-111.877936,43.54241,11/19/18,private property,,www.mercurynews.com/2018/11/27/man-suspected-of-vandalizing-antioch-with-swastikas-other-symbols-arrested-following-tips/
-121.812301,37.996501,11/27/18,college,,www.paloaltoonline.com/news/2018/11/29/appearance-of-swastika-found-at-bing-concert-hall
-122.1675,37.42509,11/28/18,college,,www.jns.org/jewish-columbia-professor-finds-swastikas-yid-spray-painted-on-office-walls/
-74.018244,40.68863,11/28/18,K-12,,www.nj.com/news/2018/11/hateful-graffiti-swastikas-found-at-2-nj-middle-schools-just-miles-apart.html
-74.346764,40.652851,11/29/18,K-12,,patch.com/new-jersey/summit/swastikas-found-summit-middle-school
-74.361594,40.71275,11/29/18,,,www.baltimoresun.com/maryland/baltimore-county/bs-md-goucher-hate-incident-20181129-story.html
-76.623489,39.296536,11/29/18,public space,,www.nbclosangeles.com/news/black-panther-mural-nazi-swastika-defaced-los-angeles-black-leaders/150345/
-118.248405,33.973951,11/29/18,K-12,,www.tapinto.net/towns/summit/sections/education/articles/as-community-rallies-against-hate-swastikas-appear-at-summit-high-school
-74.361594,40.71275,11/30/18,private property,,newyork.cbslocal.com/2018/12/30/hate-crime-midwood-brooklyn-nypd-swastikas/
-73.723036,40.979118,12/9/18,college,,www.lohud.com/story/news/local/westchester/2018/12/10/nazi-posters-found-suny-purchase-college-harrison/2267409002/
-106.484592,31.763608,4/1/20,private property,,kfoxtv.com/news/local/vandals-paint-swastikas-on-cars-homes-signs-in-el-paso
-74.045425,41.054651,11/30/18,K-12,,dailyvoice.com/new-jersey/pascackvalley/police-fire/swastikas-racist-graffiti-spread-from-pascack-valley-hs-to-hills/745334/
-74.11207,40.982247,12/3/18,K-12,,dailyvoice.com/new-jersey/ridgewood/police-fire/swastika-carved-next-to-star-of-david-in-ridgewood-hs-girls-bathroom-stall/745345/
-80.458168,25.558428,12/8/18,local business,,www.miamiherald.com/news/local/crime/article222847710.html
-71.132947,42.380442,12/7/18,public space,,greenpointpost.com/graffiti-swastikas-found-along-mcguinness-boulevard
-76.894376,40.258655,12/1/18,K-12,,www.cambridgeday.com/2018/12/12/threats-to-teacher-of-color-follows-swastika-discovered-at-high-school-district-reports/
-81.332781,41.132323,12/16/18,college,,www.pennlive.com/news/2018/12/swastika-discovered-in-off-campus-apartment-building-near-penn-state-harrisburg.html
-118.248405,33.973951,12/5/18,college,,www.cleveland19.com/2018/12/19/kent-state-investigating-swastika-feces-found-campus-building/
-118.248405,33.973951,12/23/18,college,,www.nbclosangeles.com/news/graffiti-makes-shooting-threat-at-csu-northridge/142983/
-118.248405,33.973951,12/19/18,college,,www.jpost.com/diaspora/swastika-antisemitic-messages-found-in-book-at-carnegie-mellon-university-573387
-117.170912,32.724103,12/2/18,public space,,www.nbclosangeles.com/news/man-arrested-vandalizing-trumps-star-with-swastika/169008/
-81.373291,28.545179,12/25/18,public space,,www.independent.co.uk/news/world/americas/us-politics/trump-hollywood-walk-of-fame-star-vandalised-swastikas-fake-blood-a8695541.html
-74.048576,41.008367,12/4/18,private property,,www.nbcsandiego.com/news/local/swastika-graffiti-found-on-home-hours-after-hanukkah-decorations/141892/
-112.351835,33.703967,12/29/18,college,,www.orlandoweekly.com/Blogs/archives/2018/12/26/swastikas-spay-painted-on-buildings-near-ucf
